date,sunrise,sunset,hour,temperature,heat_index,feels_like,precipitation,weather_description
2018-04-17,07:02 AM,08:00 PM,900,68,68,68,0.0,Sunny
2018-04-17,07:02 AM,08:00 PM,1000,72,72,72,0.0,Sunny
2018-04-17,07:02 AM,08:00 PM,1100,75,76,76,0.0,Sunny
2018-04-17,07:02 AM,08:00 PM,1200,79,80,80,0.0,Sunny
2018-04-17,07:02 AM,08:00 PM,1300,80,81,81,0.0,Sunny
2018-04-17,07:02 AM,08:00 PM,1400,80,82,82,0.0,Sunny
2018-04-17,07:02 AM,08:00 PM,1500,81,83,83,0.0,Sunny
2018-04-17,07:02 AM,08:00 PM,1600,80,82,82,0.0,Sunny
2018-04-17,07:02 AM,08:00 PM,1700,78,80,80,0.0,Sunny
2018-04-17,07:02 AM,08:00 PM,1800,76,79,79,0.0,Sunny
2018-04-17,07:02 AM,08:00 PM,1900,73,75,75,0.0,Sunny
2018-04-17,07:02 AM,08:00 PM,2000,70,71,70,0.0,Clear
2018-04-17,07:02 AM,08:00 PM,2100,67,67,67,0.0,Clear
2018-04-17,07:02 AM,08:00 PM,2200,66,66,66,0.0,Clear
2018-04-17,07:02 AM,08:00 PM,2300,65,65,65,0.0,Partly cloudy
2018-04-18,07:01 AM,08:00 PM,0,64,64,64,0.0,Partly cloudy
2018-04-18,07:01 AM,08:00 PM,100,64,64,64,0.0,Partly cloudy
2018-04-18,07:01 AM,08:00 PM,200,63,63,63,0.0,Partly cloudy
2018-04-18,07:01 AM,08:00 PM,300,63,63,63,0.0,Partly cloudy
2018-04-18,07:01 AM,08:00 PM,400,63,63,63,0.0,Partly cloudy
2018-04-18,07:01 AM,08:00 PM,500,63,63,63,0.0,Fog
2018-04-18,07:01 AM,08:00 PM,600,63,64,64,0.0,Fog
2018-04-18,07:01 AM,08:00 PM,700,65,65,65,0.0,Fog
2018-04-18,07:01 AM,08:00 PM,800,66,67,67,0.0,Cloudy
2018-04-18,07:01 AM,08:00 PM,900,68,68,68,0.0,Cloudy
2018-04-18,07:01 AM,08:00 PM,1000,71,72,71,0.0,Cloudy
2018-04-18,07:01 AM,08:00 PM,1100,74,75,75,0.0,Sunny
2018-04-18,07:01 AM,08:00 PM,1200,76,78,78,0.0,Sunny
2018-04-18,07:01 AM,08:00 PM,1300,77,79,79,0.0,Sunny
2018-04-18,07:01 AM,08:00 PM,1400,78,79,79,0.0,Sunny
2018-04-18,07:01 AM,08:00 PM,1500,79,79,79,0.0,Sunny
2018-04-18,07:01 AM,08:00 PM,1600,77,78,78,0.0,Sunny
2018-04-18,07:01 AM,08:00 PM,1700,75,77,77,0.0,Cloudy
2018-04-18,07:01 AM,08:00 PM,1800,73,76,76,0.0,Cloudy
2018-04-18,07:01 AM,08:00 PM,1900,70,73,70,0.0,Cloudy
2018-04-18,07:01 AM,08:00 PM,2000,68,69,68,0.0,Partly cloudy
2018-04-18,07:01 AM,08:00 PM,2100,65,65,65,0.0,Partly cloudy
2018-04-18,07:01 AM,08:00 PM,2200,64,64,64,0.0,Partly cloudy
2018-04-18,07:01 AM,08:00 PM,2300,63,63,63,0.0,Clear
2018-04-19,06:59 AM,08:01 PM,0,61,61,61,0.0,Clear
2018-04-19,06:59 AM,08:01 PM,100,60,60,60,0.0,Clear
2018-04-19,06:59 AM,08:01 PM,200,59,59,58,0.0,Clear
2018-04-19,06:59 AM,08:01 PM,300,58,58,56,0.0,Clear
2018-04-19,06:59 AM,08:01 PM,400,57,57,55,0.0,Clear
2018-04-19,06:59 AM,08:01 PM,500,56,56,53,0.0,Clear
2018-04-19,06:59 AM,08:01 PM,600,55,55,52,0.0,Clear
2018-04-19,06:59 AM,08:01 PM,700,57,57,55,0.0,Clear
2018-04-19,06:59 AM,08:01 PM,800,60,60,59,0.0,Sunny
2018-04-19,06:59 AM,08:01 PM,900,62,62,62,0.0,Sunny
2018-04-19,06:59 AM,08:01 PM,1000,65,66,65,0.0,Sunny
2018-04-19,06:59 AM,08:01 PM,1100,68,70,68,0.0,Partly cloudy
2018-04-19,06:59 AM,08:01 PM,1200,72,75,72,0.0,Partly cloudy
2018-04-19,06:59 AM,08:01 PM,1300,72,75,75,0.0,Partly cloudy
2018-04-19,06:59 AM,08:01 PM,1400,72,75,75,0.0,Sunny
2018-04-19,06:59 AM,08:01 PM,1500,73,75,75,0.0,Sunny
2018-04-19,06:59 AM,08:01 PM,1600,71,72,71,0.0,Sunny
2018-04-19,06:59 AM,08:01 PM,1700,69,70,69,0.0,Sunny
2018-04-19,06:59 AM,08:01 PM,1800,67,67,67,0.0,Sunny
2018-04-19,06:59 AM,08:01 PM,1900,64,64,63,0.0,Sunny
2018-04-19,06:59 AM,08:01 PM,2000,61,61,60,0.0,Clear
2018-04-19,06:59 AM,08:01 PM,2100,58,58,56,0.0,Clear
2018-04-19,06:59 AM,08:01 PM,2200,58,58,56,0.0,Clear
2018-04-19,06:59 AM,08:01 PM,2300,57,57,56,0.0,Partly cloudy
2018-04-20,06:58 AM,08:02 PM,0,57,57,56,0.0,Partly cloudy
2018-04-20,06:58 AM,08:02 PM,100,56,56,55,0.0,Partly cloudy
2018-04-20,06:58 AM,08:02 PM,200,56,56,54,0.0,Partly cloudy
2018-04-20,06:58 AM,08:02 PM,300,55,55,53,0.0,Partly cloudy
2018-04-20,06:58 AM,08:02 PM,400,55,55,53,0.0,Partly cloudy
2018-04-20,06:58 AM,08:02 PM,500,54,54,52,0.0,Partly cloudy
2018-04-20,06:58 AM,08:02 PM,600,54,54,52,0.0,Partly cloudy
2018-04-20,06:58 AM,08:02 PM,700,56,56,55,0.0,Partly cloudy
2018-04-20,06:58 AM,08:02 PM,800,58,58,57,0.0,Partly cloudy
2018-04-20,06:58 AM,08:02 PM,900,59,59,59,0.0,Partly cloudy
2018-04-20,06:58 AM,08:02 PM,1000,61,61,61,0.0,Partly cloudy
2018-04-20,06:58 AM,08:02 PM,1100,63,63,63,0.0,Sunny
2018-04-20,06:58 AM,08:02 PM,1200,65,65,65,0.0,Sunny
2018-04-20,06:58 AM,08:02 PM,1300,65,65,65,0.0,Sunny
2018-04-20,06:58 AM,08:02 PM,1400,66,66,66,0.0,Sunny
2018-04-20,06:58 AM,08:02 PM,1500,67,67,67,0.0,Sunny
2018-04-20,06:58 AM,08:02 PM,1600,66,66,66,0.0,Sunny
2018-04-20,06:58 AM,08:02 PM,1700,64,64,64,0.0,Partly cloudy
2018-04-20,06:58 AM,08:02 PM,1800,63,63,63,0.0,Partly cloudy
2018-04-20,06:58 AM,08:02 PM,1900,61,61,61,0.0,Partly cloudy
2018-04-20,06:58 AM,08:02 PM,2000,60,60,58,0.0,Partly cloudy
2018-04-20,06:58 AM,08:02 PM,2100,58,58,56,0.0,Partly cloudy
2018-04-20,06:58 AM,08:02 PM,2200,58,58,55,0.0,Partly cloudy
2018-04-20,06:58 AM,08:02 PM,2300,58,58,55,0.0,Overcast
2018-04-21,06:57 AM,08:02 PM,0,57,57,54,0.0,Overcast
2018-04-21,06:57 AM,08:02 PM,100,58,58,56,0.0,Overcast
2018-04-21,06:57 AM,08:02 PM,200,59,59,58,0.0,Cloudy
2018-04-21,06:57 AM,08:02 PM,300,60,60,60,0.0,Cloudy
2018-04-21,06:57 AM,08:02 PM,400,60,60,60,0.0,Cloudy
2018-04-21,06:57 AM,08:02 PM,500,59,59,59,0.0,Overcast
2018-04-21,06:57 AM,08:02 PM,600,59,59,59,0.0,Overcast
2018-04-21,06:57 AM,08:02 PM,700,59,59,59,0.0,Overcast
2018-04-21,06:57 AM,08:02 PM,800,59,59,59,0.1,Light drizzle
2018-04-21,06:57 AM,08:02 PM,900,59,59,59,0.1,Light drizzle
2018-04-21,06:57 AM,08:02 PM,1000,61,61,61,0.1,Light drizzle
2018-04-21,06:57 AM,08:02 PM,1100,63,63,63,0.0,Overcast
2018-04-21,06:57 AM,08:02 PM,1200,65,65,65,0.0,Overcast
2018-04-21,06:57 AM,08:02 PM,1300,66,66,66,0.0,Overcast
2018-04-21,06:57 AM,08:02 PM,1400,67,67,67,0.0,Overcast
2018-04-21,06:57 AM,08:02 PM,1500,68,68,68,0.0,Overcast
2018-04-21,06:57 AM,08:02 PM,1600,69,71,69,0.0,Overcast
2018-04-21,06:57 AM,08:02 PM,1700,70,74,71,0.0,Sunny
2018-04-21,06:57 AM,08:02 PM,1800,71,77,73,0.0,Sunny
2018-04-21,06:57 AM,08:02 PM,1900,68,72,70,0.0,Sunny
2018-04-21,06:57 AM,08:02 PM,2000,66,68,67,0.0,Mist
2018-04-21,06:57 AM,08:02 PM,2100,64,64,64,0.0,Mist
2018-04-21,06:57 AM,08:02 PM,2200,62,62,61,0.0,Mist
2018-04-21,06:57 AM,08:02 PM,2300,60,60,58,0.0,Clear
2018-04-22,06:56 AM,08:03 PM,0,58,58,55,0.0,Clear
2018-04-22,06:56 AM,08:03 PM,100,56,56,53,0.0,Clear
2018-04-22,06:56 AM,08:03 PM,200,54,54,50,0.0,Clear
2018-04-22,06:56 AM,08:03 PM,300,52,52,48,0.0,Clear
2018-04-22,06:56 AM,08:03 PM,400,51,51,48,0.0,Clear
2018-04-22,06:56 AM,08:03 PM,500,50,50,47,0.0,Clear
2018-04-22,06:56 AM,08:03 PM,600,50,50,47,0.0,Clear
2018-04-22,06:56 AM,08:03 PM,700,52,53,50,0.0,Clear
2018-04-22,06:56 AM,08:03 PM,800,55,55,52,0.0,Sunny
2018-04-22,06:56 AM,08:03 PM,900,58,58,55,0.0,Sunny
2018-04-22,06:56 AM,08:03 PM,1000,61,61,59,0.0,Sunny
2018-04-22,06:56 AM,08:03 PM,1100,64,64,63,0.0,Sunny
2018-04-22,06:56 AM,08:03 PM,1200,67,67,67,0.0,Sunny
2018-04-22,06:56 AM,08:03 PM,1300,69,70,69,0.0,Sunny
2018-04-22,06:56 AM,08:03 PM,1400,72,73,73,0.0,Sunny
2018-04-22,06:56 AM,08:03 PM,1500,74,76,76,0.0,Sunny
2018-04-22,06:56 AM,08:03 PM,1600,73,76,76,0.0,Sunny
2018-04-22,06:56 AM,08:03 PM,1700,71,76,71,0.0,Sunny
2018-04-22,06:56 AM,08:03 PM,1800,70,76,70,0.0,Sunny
2018-04-22,06:56 AM,08:03 PM,1900,67,71,67,0.0,Sunny
2018-04-22,06:56 AM,08:03 PM,2000,64,65,64,0.0,Clear
2018-04-22,06:56 AM,08:03 PM,2100,60,60,60,0.0,Clear
2018-04-22,06:56 AM,08:03 PM,2200,59,60,60,0.0,Clear
2018-04-22,06:56 AM,08:03 PM,2300,57,59,59,0.0,Clear
2018-04-23,06:55 AM,08:04 PM,0,56,58,59,0.0,Clear
2018-04-23,06:55 AM,08:04 PM,100,55,58,58,0.0,Clear
2018-04-23,06:55 AM,08:04 PM,200,54,57,57,0.0,Clear
2018-04-23,06:55 AM,08:04 PM,300,53,56,56,0.0,Clear
2018-04-23,06:55 AM,08:04 PM,400,54,56,56,0.0,Clear
2018-04-23,06:55 AM,08:04 PM,500,54,55,55,0.0,Clear
2018-04-23,06:55 AM,08:04 PM,600,54,55,54,0.0,Clear
2018-04-23,06:55 AM,08:04 PM,700,58,59,59,0.0,Clear
2018-04-23,06:55 AM,08:04 PM,800,63,63,63,0.0,Sunny
2018-04-23,06:55 AM,08:04 PM,900,67,67,67,0.0,Sunny
2018-04-23,06:55 AM,08:04 PM,1000,70,70,70,0.0,Sunny
2018-04-23,06:55 AM,08:04 PM,1100,73,74,74,0.0,Sunny
2018-04-23,06:55 AM,08:04 PM,1200,76,77,77,0.0,Sunny
2018-04-23,06:55 AM,08:04 PM,1300,77,78,78,0.0,Sunny
2018-04-23,06:55 AM,08:04 PM,1400,79,79,79,0.0,Sunny
2018-04-23,06:55 AM,08:04 PM,1500,80,79,79,0.0,Sunny
2018-04-23,06:55 AM,08:04 PM,1600,79,79,79,0.0,Sunny
2018-04-23,06:55 AM,08:04 PM,1700,78,79,79,0.0,Sunny
2018-04-23,06:55 AM,08:04 PM,1800,76,79,79,0.0,Sunny
2018-04-23,06:55 AM,08:04 PM,1900,73,74,74,0.0,Sunny
2018-04-23,06:55 AM,08:04 PM,2000,69,70,70,0.0,Clear
2018-04-23,06:55 AM,08:04 PM,2100,65,66,66,0.0,Clear
2018-04-23,06:55 AM,08:04 PM,2200,65,65,65,0.0,Clear
2018-04-23,06:55 AM,08:04 PM,2300,64,65,65,0.0,Clear
2018-04-24,06:54 AM,08:04 PM,0,63,64,64,0.0,Clear
2018-04-24,06:54 AM,08:04 PM,100,62,63,63,0.0,Clear
2018-04-24,06:54 AM,08:04 PM,200,61,62,62,0.0,Clear
2018-04-24,06:54 AM,08:04 PM,300,60,62,62,0.0,Clear
2018-04-24,06:54 AM,08:04 PM,400,59,61,61,0.0,Clear
2018-04-24,06:54 AM,08:04 PM,500,58,61,61,0.0,Clear
2018-04-24,06:54 AM,08:04 PM,600,58,60,60,0.0,Clear
2018-04-24,06:54 AM,08:04 PM,700,62,66,65,0.0,Clear
2018-04-24,06:54 AM,08:04 PM,800,67,72,70,0.0,Sunny
2018-04-24,06:54 AM,08:04 PM,900,72,78,78,0.0,Sunny
2018-04-24,06:54 AM,08:04 PM,1000,75,79,79,0.0,Sunny
2018-04-24,06:54 AM,08:04 PM,1100,78,80,80,0.0,Sunny
2018-04-24,06:54 AM,08:04 PM,1200,81,82,82,0.0,Sunny
2018-04-24,06:54 AM,08:04 PM,1300,82,82,82,0.0,Sunny
2018-04-24,06:54 AM,08:04 PM,1400,83,83,83,0.0,Sunny
2018-04-24,06:54 AM,08:04 PM,1500,84,84,84,0.0,Sunny
2018-04-24,06:54 AM,08:04 PM,1600,82,83,83,0.0,Sunny
2018-04-24,06:54 AM,08:04 PM,1700,80,81,81,0.0,Sunny
2018-04-24,06:54 AM,08:04 PM,1800,78,80,80,0.0,Sunny
2018-04-24,06:54 AM,08:04 PM,1900,75,76,76,0.0,Sunny
2018-04-24,06:54 AM,08:04 PM,2000,72,73,73,0.0,Clear
2018-04-24,06:54 AM,08:04 PM,2100,69,69,69,0.0,Clear
2018-04-24,06:54 AM,08:04 PM,2200,68,68,68,0.0,Clear
2018-04-24,06:54 AM,08:04 PM,2300,67,67,67,0.0,Clear
2018-04-25,06:53 AM,08:05 PM,0,66,66,66,0.0,Clear
2018-04-25,06:53 AM,08:05 PM,100,64,65,65,0.0,Clear
2018-04-25,06:53 AM,08:05 PM,200,63,63,63,0.0,Clear
2018-04-25,06:53 AM,08:05 PM,300,62,62,62,0.0,Clear
2018-04-25,06:53 AM,08:05 PM,400,61,62,62,0.0,Clear
2018-04-25,06:53 AM,08:05 PM,500,61,62,62,0.0,Clear
2018-04-25,06:53 AM,08:05 PM,600,60,61,61,0.0,Clear
2018-04-25,06:53 AM,08:05 PM,700,65,66,65,0.0,Clear
2018-04-25,06:53 AM,08:05 PM,800,69,72,69,0.0,Sunny
2018-04-25,06:53 AM,08:05 PM,900,73,77,77,0.0,Sunny
2018-04-25,06:53 AM,08:05 PM,1000,76,79,79,0.0,Sunny
2018-04-25,06:53 AM,08:05 PM,1100,79,80,80,0.0,Sunny
2018-04-25,06:53 AM,08:05 PM,1200,82,82,82,0.0,Sunny
2018-04-25,06:53 AM,08:05 PM,1300,79,81,81,0.0,Sunny
2018-04-25,06:53 AM,08:05 PM,1400,77,79,79,0.0,Partly cloudy
2018-04-25,06:53 AM,08:05 PM,1500,75,77,77,0.0,Partly cloudy
2018-04-25,06:53 AM,08:05 PM,1600,71,72,71,0.0,Partly cloudy
2018-04-25,06:53 AM,08:05 PM,1700,67,68,67,0.0,Partly cloudy
2018-04-25,06:53 AM,08:05 PM,1800,63,63,63,0.0,Partly cloudy
2018-04-25,06:53 AM,08:05 PM,1900,62,62,62,0.0,Partly cloudy
2018-04-25,06:53 AM,08:05 PM,2000,61,61,61,0.0,Clear
2018-04-25,06:53 AM,08:05 PM,2100,60,60,60,0.0,Clear
2018-04-25,06:53 AM,08:05 PM,2200,58,58,57,0.0,Clear
2018-04-25,06:53 AM,08:05 PM,2300,56,56,55,0.0,Partly cloudy
2018-04-26,06:52 AM,08:06 PM,0,54,54,52,0.0,Partly cloudy
2018-04-26,06:52 AM,08:06 PM,100,53,54,52,0.0,Partly cloudy
2018-04-26,06:52 AM,08:06 PM,200,53,53,52,0.0,Clear
2018-04-26,06:52 AM,08:06 PM,300,53,53,52,0.0,Clear
2018-04-26,06:52 AM,08:06 PM,400,52,52,51,0.0,Clear
2018-04-26,06:52 AM,08:06 PM,500,50,51,51,0.0,Clear
2018-04-26,06:52 AM,08:06 PM,600,49,51,50,0.0,Clear
2018-04-26,06:52 AM,08:06 PM,700,53,54,54,0.0,Clear
2018-04-26,06:52 AM,08:06 PM,800,57,58,58,0.0,Sunny
2018-04-26,06:52 AM,08:06 PM,900,61,62,62,0.0,Sunny
2018-04-26,06:52 AM,08:06 PM,1000,65,67,67,0.0,Sunny
2018-04-26,06:52 AM,08:06 PM,1100,68,72,71,0.0,Sunny
2018-04-26,06:52 AM,08:06 PM,1200,71,77,76,0.0,Sunny
2018-04-26,06:52 AM,08:06 PM,1300,73,78,78,0.0,Sunny
2018-04-26,06:52 AM,08:06 PM,1400,74,79,79,0.0,Sunny
2018-04-26,06:52 AM,08:06 PM,1500,76,80,80,0.0,Sunny
2018-04-26,06:52 AM,08:06 PM,1600,74,78,78,0.0,Sunny
2018-04-26,06:52 AM,08:06 PM,1700,72,77,77,0.0,Sunny
2018-04-26,06:52 AM,08:06 PM,1800,71,76,72,0.0,Sunny
2018-04-26,06:52 AM,08:06 PM,1900,68,71,68,0.0,Sunny
2018-04-26,06:52 AM,08:06 PM,2000,65,66,65,0.0,Clear
2018-04-26,06:52 AM,08:06 PM,2100,62,62,62,0.0,Clear
2018-04-26,06:52 AM,08:06 PM,2200,61,61,61,0.0,Clear
2018-04-26,06:52 AM,08:06 PM,2300,60,61,61,0.0,Clear
2018-04-27,06:51 AM,08:06 PM,0,59,61,61,0.0,Clear
2018-04-27,06:51 AM,08:06 PM,100,58,60,60,0.0,Clear
2018-04-27,06:51 AM,08:06 PM,200,57,59,60,0.0,Clear
2018-04-27,06:51 AM,08:06 PM,300,56,58,59,0.0,Clear
2018-04-27,06:51 AM,08:06 PM,400,57,58,59,0.0,Clear
2018-04-27,06:51 AM,08:06 PM,500,57,58,58,0.0,Partly cloudy
2018-04-27,06:51 AM,08:06 PM,600,57,58,57,0.0,Partly cloudy
2018-04-27,06:51 AM,08:06 PM,700,60,61,61,0.0,Partly cloudy
2018-04-27,06:51 AM,08:06 PM,800,64,64,64,0.0,Sunny
2018-04-27,06:51 AM,08:06 PM,900,67,67,67,0.0,Sunny
2018-04-27,06:51 AM,08:06 PM,1000,70,71,70,0.0,Sunny
2018-04-27,06:51 AM,08:06 PM,1100,72,74,74,0.0,Sunny
2018-04-27,06:51 AM,08:06 PM,1200,75,77,77,0.0,Sunny
2018-04-27,06:51 AM,08:06 PM,1300,76,78,78,0.0,Sunny
2018-04-27,06:51 AM,08:06 PM,1400,77,78,78,0.0,Partly cloudy
2018-04-27,06:51 AM,08:06 PM,1500,77,78,78,0.0,Partly cloudy
2018-04-27,06:51 AM,08:06 PM,1600,76,78,78,0.0,Partly cloudy
2018-04-27,06:51 AM,08:06 PM,1700,74,77,77,0.0,Sunny
2018-04-27,06:51 AM,08:06 PM,1800,73,77,77,0.0,Sunny
2018-04-27,06:51 AM,08:06 PM,1900,70,73,71,0.0,Sunny
2018-04-27,06:51 AM,08:06 PM,2000,68,70,69,0.0,Clear
2018-04-27,06:51 AM,08:06 PM,2100,66,66,66,0.0,Clear
2018-04-27,06:51 AM,08:06 PM,2200,65,66,66,0.0,Clear
2018-04-27,06:51 AM,08:06 PM,2300,65,65,65,0.0,Clear
2018-04-28,06:50 AM,08:07 PM,0,64,65,65,0.0,Clear
2018-04-28,06:50 AM,08:07 PM,100,63,64,64,0.0,Clear
2018-04-28,06:50 AM,08:07 PM,200,62,63,63,0.0,Clear
2018-04-28,06:50 AM,08:07 PM,300,62,63,63,0.0,Clear
2018-04-28,06:50 AM,08:07 PM,400,61,62,62,0.0,Clear
2018-04-28,06:50 AM,08:07 PM,500,60,61,61,0.0,Clear
2018-04-28,06:50 AM,08:07 PM,600,59,61,61,0.0,Clear
2018-04-28,06:50 AM,08:07 PM,700,64,66,65,0.0,Clear
2018-04-28,06:50 AM,08:07 PM,800,68,71,69,0.0,Sunny
2018-04-28,06:50 AM,08:07 PM,900,72,77,77,0.0,Sunny
2018-04-28,06:50 AM,08:07 PM,1000,75,78,78,0.0,Sunny
2018-04-28,06:50 AM,08:07 PM,1100,77,78,78,0.0,Sunny
2018-04-28,06:50 AM,08:07 PM,1200,79,79,79,0.0,Sunny
2018-04-28,06:50 AM,08:07 PM,1300,80,80,80,0.0,Sunny
2018-04-28,06:50 AM,08:07 PM,1400,81,80,80,0.0,Sunny
2018-04-28,06:50 AM,08:07 PM,1500,81,80,80,0.0,Sunny
2018-04-28,06:50 AM,08:07 PM,1600,80,80,80,0.0,Sunny
2018-04-28,06:50 AM,08:07 PM,1700,78,79,79,0.0,Sunny
2018-04-28,06:50 AM,08:07 PM,1800,76,78,78,0.0,Sunny
2018-04-28,06:50 AM,08:07 PM,1900,73,74,74,0.0,Sunny
2018-04-28,06:50 AM,08:07 PM,2000,70,71,70,0.0,Clear
2018-04-28,06:50 AM,08:07 PM,2100,67,67,67,0.0,Clear
2018-04-28,06:50 AM,08:07 PM,2200,66,66,66,0.0,Clear
2018-04-28,06:50 AM,08:07 PM,2300,65,65,65,0.0,Clear
2018-04-29,06:49 AM,08:07 PM,0,63,63,63,0.0,Clear
2018-04-29,06:49 AM,08:07 PM,100,62,62,62,0.0,Clear
2018-04-29,06:49 AM,08:07 PM,200,61,62,62,0.0,Clear
2018-04-29,06:49 AM,08:07 PM,300,60,61,61,0.0,Clear
2018-04-29,06:49 AM,08:07 PM,400,60,61,61,0.0,Clear
2018-04-29,06:49 AM,08:07 PM,500,59,61,61,0.0,Clear
2018-04-29,06:49 AM,08:07 PM,600,58,61,61,0.0,Clear
2018-04-29,06:49 AM,08:07 PM,700,63,66,64,0.0,Clear
2018-04-29,06:49 AM,08:07 PM,800,67,71,68,0.0,Sunny
2018-04-29,06:49 AM,08:07 PM,900,71,76,71,0.0,Sunny
2018-04-29,06:49 AM,08:07 PM,1000,73,77,77,0.0,Sunny
2018-04-29,06:49 AM,08:07 PM,1100,76,78,78,0.0,Sunny
2018-04-29,06:49 AM,08:07 PM,1200,78,78,78,0.0,Sunny
2018-04-29,06:49 AM,08:07 PM,1300,78,79,79,0.0,Sunny
2018-04-29,06:49 AM,08:07 PM,1400,78,79,79,0.0,Sunny
2018-04-29,06:49 AM,08:07 PM,1500,79,79,79,0.0,Sunny
2018-04-29,06:49 AM,08:07 PM,1600,77,79,79,0.0,Sunny
2018-04-29,06:49 AM,08:07 PM,1700,76,78,78,0.0,Sunny
2018-04-29,06:49 AM,08:07 PM,1800,75,77,77,0.0,Sunny
2018-04-29,06:49 AM,08:07 PM,1900,72,74,74,0.0,Sunny
2018-04-29,06:49 AM,08:07 PM,2000,69,70,70,0.0,Clear
2018-04-29,06:49 AM,08:07 PM,2100,67,67,67,0.0,Clear
2018-04-29,06:49 AM,08:07 PM,2200,65,65,65,0.0,Clear
2018-04-29,06:49 AM,08:07 PM,2300,64,64,64,0.0,Partly cloudy
2018-04-30,06:48 AM,08:08 PM,0,63,63,63,0.0,Partly cloudy
2018-04-30,06:48 AM,08:08 PM,100,62,62,62,0.0,Partly cloudy
2018-04-30,06:48 AM,08:08 PM,200,62,62,62,0.0,Fog
2018-04-30,06:48 AM,08:08 PM,300,62,62,62,0.0,Fog
2018-04-30,06:48 AM,08:08 PM,400,62,62,62,0.0,Fog
2018-04-30,06:48 AM,08:08 PM,500,62,62,62,0.0,Mist
2018-04-30,06:48 AM,08:08 PM,600,62,62,62,0.0,Mist
2018-04-30,06:48 AM,08:08 PM,700,64,64,64,0.0,Mist
2018-04-30,06:48 AM,08:08 PM,800,67,67,67,0.0,Overcast
2018-04-30,06:48 AM,08:08 PM,900,69,69,69,0.0,Overcast
2018-04-30,06:48 AM,08:08 PM,1000,70,71,70,0.0,Overcast
2018-04-30,06:48 AM,08:08 PM,1100,72,74,74,0.0,Cloudy
2018-04-30,06:48 AM,08:08 PM,1200,73,77,77,0.0,Cloudy
2018-04-30,06:48 AM,08:08 PM,1300,72,77,77,0.0,Cloudy
2018-04-30,06:48 AM,08:08 PM,1400,72,76,76,0.0,Thundery outbreaks possible
2018-04-30,06:48 AM,08:08 PM,1500,71,76,71,0.0,Thundery outbreaks possible
2018-04-30,06:48 AM,08:08 PM,1600,71,76,71,0.0,Thundery outbreaks possible
2018-04-30,06:48 AM,08:08 PM,1700,70,76,70,0.0,Overcast
2018-04-30,06:48 AM,08:08 PM,1800,70,76,70,0.0,Overcast
2018-04-30,06:48 AM,08:08 PM,1900,69,73,70,0.0,Overcast
2018-04-30,06:48 AM,08:08 PM,2000,69,71,69,0.2,Light rain shower
2018-04-30,06:48 AM,08:08 PM,2100,68,68,68,0.2,Light rain shower
2018-04-30,06:48 AM,08:08 PM,2200,68,68,68,0.1,Light rain shower
2018-04-30,06:48 AM,08:08 PM,2300,68,68,68,0.0,Overcast
2018-05-01,06:48 AM,08:09 PM,0,68,68,68,0.0,Overcast
2018-05-01,06:48 AM,08:09 PM,100,67,67,67,0.0,Overcast
2018-05-01,06:48 AM,08:09 PM,200,67,67,67,0.0,Overcast
2018-05-01,06:48 AM,08:09 PM,300,67,67,67,0.0,Overcast
2018-05-01,06:48 AM,08:09 PM,400,67,67,67,0.0,Overcast
2018-05-01,06:48 AM,08:09 PM,500,68,68,68,0.0,Overcast
2018-05-01,06:48 AM,08:09 PM,600,68,68,68,0.0,Overcast
2018-05-01,06:48 AM,08:09 PM,700,69,69,69,0.0,Overcast
2018-05-01,06:48 AM,08:09 PM,800,69,69,69,0.0,Overcast
2018-05-01,06:48 AM,08:09 PM,900,70,70,70,0.1,Overcast
2018-05-01,06:48 AM,08:09 PM,1000,71,72,71,0.0,Overcast
2018-05-01,06:48 AM,08:09 PM,1100,73,75,75,0.0,Overcast
2018-05-01,06:48 AM,08:09 PM,1200,74,78,78,0.0,Overcast
2018-05-01,06:48 AM,08:09 PM,1300,75,79,79,0.0,Overcast
2018-05-01,06:48 AM,08:09 PM,1400,75,79,79,0.0,Thundery outbreaks possible
2018-05-01,06:48 AM,08:09 PM,1500,76,80,80,0.0,Thundery outbreaks possible
2018-05-01,06:48 AM,08:09 PM,1600,75,79,79,0.0,Thundery outbreaks possible
2018-05-01,06:48 AM,08:09 PM,1700,74,78,78,0.0,Overcast
2018-05-01,06:48 AM,08:09 PM,1800,73,78,78,0.0,Overcast
2018-05-01,06:48 AM,08:09 PM,1900,73,77,77,0.0,Overcast
2018-05-01,06:48 AM,08:09 PM,2000,72,77,77,0.1,Light rain shower
2018-05-01,06:48 AM,08:09 PM,2100,72,76,72,0.1,Light rain shower
2018-05-01,06:48 AM,08:09 PM,2200,71,76,71,0.0,Light rain shower
2018-05-01,06:48 AM,08:09 PM,2300,71,76,71,0.0,Overcast
2018-05-02,06:47 AM,08:09 PM,0,71,76,71,0.0,Overcast
2018-05-02,06:47 AM,08:09 PM,100,71,76,71,0.0,Overcast
2018-05-02,06:47 AM,08:09 PM,200,71,76,71,0.1,Light drizzle
2018-05-02,06:47 AM,08:09 PM,300,71,76,71,0.1,Light drizzle
2018-05-02,06:47 AM,08:09 PM,400,71,76,71,0.1,Light drizzle
2018-05-02,06:47 AM,08:09 PM,500,72,76,76,0.0,Fog
2018-05-02,06:47 AM,08:09 PM,600,72,77,77,0.0,Fog
2018-05-02,06:47 AM,08:09 PM,700,73,77,77,0.0,Fog
